baitName	baitID	ENSEMBL_GENEID	baitChr	baitStart	baitEnd	MacMon	MK	nCD4	Ery	Neu
DUSP2	359099	ENSG00000158050	2	96804799	96811949	48.8456131003567	0.829444046492805	11.563097095096	2.10993860234233	16.6181105047495
DUSP5	95976	ENSG00000138166	10	112255134	112262944	6.86612655186957	19.3343512987129	1.64864974604408	4.53304477125658	1.23241587170237
EED	126766	ENSG00000074266	11	85952696	85957638	10.3123629293428	6.67186906651464	12.4719701970278	11.6656525953933	7.97761864940521
EFHC1	625422	ENSG00000096093	6	52280078	52286637	1.25879134409833	1.7316447981477	1.69568195315301	2.32909283054147	2.92454177183124
FAM179B	218155	ENSG00000198718	14	45426838	45432025	4.03308805292605	3.71476978500766	6.23494646047292	3.85329585627506	2.59125295072635
FAM26D	645098	ENSG00000164451	6	116849474	116856183	0.00236694705209194	0.00386812020099249	0.0023948581969221	0.00198751303821058	0.0089985685686777
FBXO11	345866	ENSG00000138081	2	48130849	48134742	14.6031675384644	23.2502691243495	24.2541743851299	19.3103041775366	82.4274744563053
FBXO48	352323	ENSG00000204923	2	68691196	68695687	0.599994160211438	0.587663978563785	0.542167731428288	0.848383799905987	0.716829244573195
FEM1C	590960	ENSG00000145780	5	114879660	114881446	10.8601379328904	2.54753622849066	3.95490366110112	3.99354316706636	21.3299998082636
FGGY	14164	ENSG00000172456	1	59758286	59764653	5.19975069981369	1.8877960556949	5.59761851528273	1.83304560522437	21.0273916500123
FOS	227343	ENSG00000170345	14	75743350	75750053	51.5507517458695	60.1354814293848	43.9790657443465	44.2353325472979	937.090851746602
FOXN2	345976	ENSG00000170802	2	48539228	48543709	16.5411779334325	47.3032990555625	19.6591915471551	28.449023842518	52.8438673265981
GAB2	124255	ENSG00000033327	11	78126420	78132016	9.54331813280271	1.21256915090062	0.356507537840805	2.62642563758008	166.801506806209
GADD45G	772460	ENSG00000130222	9	92217015	92221435	2.58733619099971	0.853076010262186	0.0288422195751092	2.66177674389732	6.11233730562394
GLCCI1	663419	ENSG00000106415	7	8007422	8012181	0.868177955128878	5.01115640191237	8.81012159834514	5.59393988646547	16.0238591631988
GLUL	44696	ENSG00000135821	1	182354704	182363894	254.509292669788	424.930959378568	14.619445003763	361.551266883431	2047.36485611313
GNAQ	768882	ENSG00000156052	9	80637139	80648673	23.5133657650174	55.5074200942146	12.1009473407525	16.6448997578144	145.332959239441
GTF2A1	229055	ENSG00000165417	14	81685218	81688296	7.85731642618903	20.6595298563842	7.94500748557183	11.6524778530918	20.0406576976629
HIF1A	223420	ENSG00000100644	14	62157240	62165850	72.6625988340187	44.1195667211632	42.0458732365141	25.3631884362787	605.225833172696
HIF1A-AS1	223420	ENSG00000258777	14	62157240	62165850	2.95609436221882e-05	0.00110788410689502	1.06778131371527e-05	0.00010919053749859	2.6117246687823e-06
HIST1H1B	618814	ENSG00000184357	6	27834351	27837620	11.402790099023	565.382997894211	5.05052648426042	1561.55726426168	4.33652333443653
HIST1H2AB	618285	ENSG00000137259	6	26032305	26034591	3.68181723151006	79.9810747082275	3.44911841726533	239.96398477615	1.99238396663553
HIST1H2AD	618316	ENSG00000196866	6	26196886	26199681	8.9844813376077	157.128410743652	13.5617725386942	236.794777584856	20.275496640612
HIST1H2AM	618822	ENSG00000233224	6	27858120	27861034	16.7618907898932	318.561868962383	12.9835087200517	684.801385914104	4.26225994653036
HIST1H2APS4	618339	ENSG00000218690	6	26271042	26283090	0.00105574301051276	0.256105803202249	0.0105116786993448	1.2600190610276	0.000603326155525145
HIST1H2BB	618286	ENSG00000196226	6	26034592	26050868	3.33415269324832	161.491101252442	4.60881139631425	421.072003457458	1.28536738555084
HIST1H2BF	618317	ENSG00000197846	6	26199682	26205858	3.42811555305971	91.2965841906195	6.10619446606554	192.239857208108	13.8766869993445
HIST1H2BI	618339	ENSG00000168242	6	26271042	26283090	15.0097770665363	170.638401630134	30.382179691124	465.18670849741	5.2769015347332
HIST1H3C	618286	ENSG00000196532	6	26034592	26050868	2.16209589064555	259.970988095259	2.73845116454729	857.673806801411	1.83220255206443
HIST1H3D	618316	ENSG00000197409	6	26196886	26199681	18.7232739970314	236.832555338254	42.3591727778078	597.213008939501	38.6728888957017
HIST1H3G	618339	ENSG00000256018	6	26271042	26283090	1.44008922141356	205.890273480825	0.535966158067794	562.150073334092	1.05073653549625
HIST1H3H	618793	ENSG00000203813	6	27776624	27782228	12.7162921201315	498.308837555028	27.2094337485683	843.861894121014	5.52323222969481
HIST1H3I	618815	ENSG00000182572	6	27837621	27840381	8.2465520701201	136.959241446461	9.39805254889039	350.999166440147	1.42315492652075
HIST1H3J	618822	ENSG00000197153	6	27858120	27861034	1.44116032588343	116.619524356177	1.47262037166179	304.899998370139	0.388914274514374
HIST1H4E	618317	ENSG00000198518	6	26199682	26205858	34.5251259980403	119.384977191253	70.7301896354659	266.075166222836	7.15145381174682
HIST1H4J	618801	ENSG00000197238	6	27790966	27792446	149.215947827764	716.802278624676	65.8806645252087	1519.63256132739	48.1971667293415
HIST1H4K	618802	ENSG00000197914	6	27792447	27801291	30.0495732597093	129.158892843132	21.1428649118724	387.54185220388	5.39778798791142
HIST1H4L	618816	ENSG00000198558	6	27840382	27845139	6.56317187951067	146.718635319472	9.44891568091765	521.79450857753	0.933624680779504
HMGCS1	568582	ENSG00000112972	5	43310396	43314230	16.0971965023481	124.790962885948	5.96188968557583	83.4284058126544	18.2199021891514
HNRNPK	770867	ENSG00000165119	9	86594077	86596433	224.654203969845	259.756167549826	253.003922399369	240.505714132113	578.277885265115
IGF1R	257844	ENSG00000140443	15	99191269	99194977	3.28324017561985	15.9480522726555	19.2093087479197	9.48108582915881	129.632999935428
IKBIP	171861	ENSG00000166130	12	99035902	99040250	11.4322707805468	5.72303947231711	1.64552398788041	5.31885922329675	67.8731307160556
IKZF1	676377	ENSG00000185811	7	50341186	50347256	20.3158247468144	7.61835175010461	113.135503028615	28.3743012131403	127.51415533064
IRF2BP2	60196	ENSG00000168264	1	234740384	234749444	30.821632372557	29.0394923053958	55.38485839144	103.67684983937	36.6448571413938
ITGA4	385358	ENSG00000115232	2	182319283	182329022	16.0505020031069	9.68253138555606	84.0206407743294	77.4605557435695	27.5094680399663
JADE2	596929	ENSG00000043143	5	133907439	133923113	4.30896165540803	6.96810545676533	27.4705629225179	2.90176406012144	10.5747168807246
JUN	14015	ENSG00000177606	1	59245185	59253039	45.6988649162267	3.52024072083947	26.8871571211793	18.0765198208069	9.08916545571824
KIAA1551	151345	ENSG00000174718	12	32111561	32113963	21.5374658323746	7.41241803957608	91.7631904901996	26.6471938504298	837.006357760535
KIF27	770849	ENSG00000165115	9	86534310	86539412	1.62949308644305	2.39654162179005	6.96054302518073	2.50330998119917	31.852138527803
KLHL2	547509	ENSG00000109466	4	166127745	166130031	16.2840431763319	6.52697359325251	12.0316116729213	3.97591077898186	135.057835110369
KLHL28	218155	ENSG00000179454	14	45426838	45432025	6.64450083849645	4.4969829088181	13.2615482935685	4.07370884506303	23.4376022491462
LETM2	718429	ENSG00000165046	8	38242580	38252729	0.593461128555756	0.71159338006177	0.433718154109095	0.546388345070369	8.91757923450914
LINC-PINT	699484	ENSG00000231721	7	130793408	130796988	6.13634537261603	5.69407811282846	47.832663462354	8.8291067496934	201.710129908969
LINC00461	582310	ENSG00000245526	5	87971924	87977835	0.0301457770885568	0.042591100351888	0.0319345268587203	0.0218712749038023	0.113618730505374
LINC01135	14015	ENSG00000234807	1	59245185	59253039	0.244410213526843	0.000328246198445595	0.12159822788896	0.0128798506824405	0.000208171790125537
LIX1	585081	ENSG00000145721	5	96476902	96485568	0.000693890396442676	0.00160993743746293	6.95884983523586e-05	5.06003962157192e-05	0.00044173338999548
LY6G6F	619766	ENSG00000204424	6	31672196	31677679	0.00112223466413102	89.3945788018566	0.000762746359044185	3.36626509263247	0.00252113652661281
MAP3K1	572215	ENSG00000095015	5	56108371	56117353	15.3302314896838	4.4757624057129	36.7109928226521	7.17432620588578	111.457948987199
MED13L	176716	ENSG00000123066	12	116714223	116718352	16.4160144423583	21.297933314945	39.1271849301909	33.8540571415968	290.516460628588
MEGT1	619766		6	31672196	31677679					
MIR130A	119486	ENSG00000208009	11	57408121	57411419	4.07320902520068e-05	3.23761033097537e-05	3.42598135312244e-05	2.48499168537845e-05	0.000132495212146488
MIR4687	103057	ENSG00000263421	11	3872404	3879208	4.95763831115411e-05	4.52779698990444e-05	4.52635376562778e-05	4.2677609141026e-05	0.000153936155010926
MIR629	250012	ENSG00000207965	15	70369699	70379374	2.96058939748799e-05	2.90197683550264e-05	4.41383072324682e-05	2.33525084500595e-05	0.000129783533880723
MKLN1	699484	ENSG00000128585	7	130793408	130796988	14.8915263339778	19.9606607466277	32.5078384119498	22.1673137134614	112.729397879506
MSL2	477158	ENSG00000174579	3	135913712	135916257	5.99945063568422	11.1504148914259	27.8167259363253	12.1975345914369	56.1853446795012
MSMO1	547547	ENSG00000052802	4	166247377	166249653	25.2451531311742	43.0677033452094	4.02293301436719	24.3858695720857	1.67303296091666
MYL12B	298632	ENSG00000118680	18	3260099	3263541	176.974111625269	129.774289547918	101.260483580476	77.5353412580686	310.233720983182
MYSM1	13994	ENSG00000162601	1	59164479	59168269	9.64291510672006	9.53879061213018	17.1914985651877	11.6578392259255	30.6110687176474
NBN	733942	ENSG00000104320	8	91010880	91017240	36.3225189005436	16.4449215175133	13.4840161105626	14.5809203488003	139.143524679313
NCAPG	501057	ENSG00000109805	4	17810109	17813638	0.742378389581982	17.6893607958202	0.106618031253188	32.42707910727	0.238325735358946
NCAPH	359139	ENSG00000121152	2	96997113	97002286	21.2851838685003	14.0480468779888	0.0611293903598869	27.4874310825402	0.315066613592426
NCOA2	727693	ENSG00000140396	8	71313105	71317335	10.1116186749185	14.2572189849538	16.3749256681625	14.1906578278419	176.81585242272
NEK9	227304	ENSG00000119638	14	75592888	75594848	9.5936588979311	13.3505383143717	15.904128699632	13.2739550533154	10.736419636807
NGLY1	444654	ENSG00000151092	3	25830915	25831952	16.6636478438225	19.4822418028327	19.7756472168456	16.4614099153407	60.05582362921
NME1	289577	ENSG00000239672	17	49213795	49232205	14.4702464311195	28.3895193629488	7.48559114590726	35.3010902470777	0.0578136852545064
NME1-NME2	289577	ENSG00000243678	17	49213795	49232205	90.0471534069421	47.7826868393656	19.9771674152644	38.7233914877451	0.274475287904384
NME2	289577	ENSG00000011052	17	49213795	49232205	53.2922374695012	56.370165640504	36.3326302393105	37.3664726309878	0.12456224075943
NNMT	135697	ENSG00000166741	11	114127328	114130511	0.0206702199907117	0.0517762725885855	0.0526239924588548	0.00937446147585178	0.0444055334173853
NR4A2	377375	ENSG00000153234	2	157197937	157201343	0.413080465424922	4.66944415765689	5.58768457059144	5.95990087154987	7.64384982943124
NTMT1	783503	ENSG00000148335	9	132368783	132383163	9.58781387710255	3.8781569990444	8.45940417086528	8.90514187476222	3.50441322252112
OXSM	444654	ENSG00000151093	3	25830915	25831952	3.32674047289505	4.70266815663556	3.00325362355189	4.52930655154795	1.40527150132444
P2RX3	119415	ENSG00000109991	11	57103304	57107461	0.000884515089515057	0.000579267243675146	0.00067495552521164	0.00192037240396605	0.00378155581704647
PAXIP1-AS2	706203	ENSG00000214106	7	154718902	154726320	3.36590903580239	0.401283831513906	4.97055369904754	1.37847297775948	2.46577550954707
PCF11	125742	ENSG00000165494	11	82867223	82868255	33.1420511749072	34.5969908008304	88.996206227132	29.1246195357012	199.926873332696
PFKFB2	52053	ENSG00000123836	1	207221568	207223320	3.53459229846425	5.90825213442826	1.22282055070554	5.31816781654014	18.7084890479814
PHTF2	683200	ENSG00000006576	7	77426595	77434807	9.28991655906007	13.7816781610572	7.45398465301316	8.90251524535597	6.67558478847033
PICALM	126722	ENSG00000073921	11	85778970	85786092	166.027503749858	66.1379937608481	45.6556557061037	174.27924143042	1297.30712412782
PIGV	5840	ENSG00000060642	1	27112453	27115733	3.6708324423421	2.28411058348126	2.16118620980368	3.84569310714493	8.77134569657483
PLCXD2	469881	ENSG00000240891	3	111393034	111394842	0.171659354618358	0.0813218972797414	5.1356105815417	0.644755662779869	0.800120526067763
PPID	545471	ENSG00000171497	4	159642400	159646003	16.441022293267	13.2936530522359	9.44098192438992	11.0169924455435	18.2803099851471
PPIL4	655641	ENSG00000131013	6	149834768	149840193	10.5273049030966	9.07161257540509	15.1770207649466	10.6006874061126	16.9074045723847
PPP1R21	346013	ENSG00000162869	2	48662849	48668705	6.65809904697632	6.59107662172088	9.9197973450546	6.36512486113369	45.6874902221548
PRCP	125673	ENSG00000137509	11	82610457	82615041	68.3390426291177	8.17981914159314	6.97555045004069	9.66062985663123	74.2008757055765
PRKACG	766064	ENSG00000165059	9	71624507	71632801	3.012094781781e-07	2.02929618254822e-07	2.9979782449124e-07	6.30661645736959e-05	1.29390909001792e-06
PSMB1	661731	ENSG00000008018	6	170856862	170864582	94.7884293707997	89.215076159055	43.2198548278692	93.5858174140588	68.5494890341334
PTPN12	683131	ENSG00000127947	7	77161674	77168472	22.3947677449436	58.9380390927882	3.01032709460943	11.4426070462667	144.201299670229
PTPRJ	116600	ENSG00000149177	11	48001307	48004168	24.2990117815732	35.5313962560362	12.6174243321947	9.08317543192389	242.139625219537
QKI	659809	ENSG00000112531	6	163833365	163837600	79.2125361473529	54.0181467231425	15.8103136883856	46.0008028063449	247.879941847434
RAB13	36360	ENSG00000143545	1	153956792	153974010	16.7853831965307	17.9777228842578	0.0532621971938687	9.62629915924077	0.439458224211683
RAD18	439699	ENSG00000070950	3	9004696	9010423	4.00429425399421	7.21962760900102	4.89718838848095	10.2249810502274	4.14571221620641
RASA1	581857	ENSG00000145715	5	86559609	86565202	15.4402182845117	32.1236774621281	12.9643235450667	10.9161009276472	14.9517568683306
RGS2	48024	ENSG00000116741	1	192774793	192779385	19.1243385444945	2.43085093210104	6.96575668339055	13.6641258679154	2867.01695764901
RHOG	103053	ENSG00000177105	11	3860032	3863125	34.3602224428048	30.3847257751911	12.5857785771724	22.8657200653687	302.093744251818
RMI1	770867	ENSG00000178966	9	86594077	86596433	1.5707229184341	3.75034076757541	0.60819876666351	6.55185914725928	6.56103416595307
RNASE11	210745	ENSG00000173464	14	21076915	21084877	0.0135667818566976	0.0118398226783856	0.0138617607113489	0.0107025724411204	0.0517969481262316
RNU2-38P	34158	ENSG00000222788	1	144941765	144945045	4.50649405766001e-05	5.26261914348358e-05	5.50288063602294e-05	4.84736042059437e-05	0.000221570493901575
RNU6-1114P	615252	ENSG00000251831	6	16199919	16205578	2.62282572656446e-05	3.17733302071248e-05	2.61237026605725e-05	2.44658778657454e-05	0.000106010780921215
RNU6-428P	480398	ENSG00000199812	3	146288053	146292128	3.01052499470704e-05	2.7898621114077e-05	2.82616086860939e-05	2.37837935775899e-05	9.7832188913773e-05
RNU6-433P	348163	ENSG00000200086	2	55241156	55243362	2.78046398187554e-05	1.63142223661168e-05	3.30184187640326e-05	3.33966102934686e-05	8.86471295919918e-05
RNU6-640P	357572	ENSG00000200563	2	86738402	86749580	2.908998677364e-05	2.22069195518695e-05	2.37641180986516e-05	2.16121229862704e-05	0.000390944350713664
RNU7-3P	655641	ENSG00000252244	6	149834768	149840193	8.18525139811031e-05	6.36008773569474e-05	6.2892099402042e-05	5.30674850602518e-05	0.000321832821977637
RNU7-50P	103033	ENSG00000238304	11	3801280	3803196	7.67867266865322e-05	8.88296595795046e-05	6.5862257270199e-05	4.08351980421749e-05	0.00026778173426843
RP1-234P15.4	632179		6	75992327	76005024					
RP1-34B20.4	618317		6	26199682	26205858					
RP11-102M11.2	477302		3	136465351	136472558					
RP11-124N14.3	69192		10	17274482	17278643					
RP11-131L12.2	177196		12	118813520	118817622					
RP11-141B14.1	364107		2	114645986	114651473					
RP11-162J8.3	655522		6	149352592	149354190					
RP11-191L17.1	346013		2	48662849	48668705					
RP11-21B23.1	268169		16	50395469	50403807					
RP11-317J10.2	732526		8	86374486	86381631					
RP11-349J5.2	651101		6	135261568	135264260					
RP11-350N15.5	718428		8	38237182	38242579					
RP11-382A20.7	253525		15	83679256	83681883					
RP11-422P24.9	36360		1	153956792	153974010					
RP11-481C4.1	289553		17	49119440	49123261					
RP11-525A16.4	95976		10	112255134	112262944					
RP11-712B9.2	129654		11	94879591	94887222					
RP11-727F15.12	120843		11	62552270	62559742					
RP11-857B24.1	218142		14	45366137	45370009					
RP11-857B24.5	218145		14	45375425	45383717					
RP11-950C14.7	227304		14	75592888	75594848					
RP13-270P17.1	298632		18	3260099	3263541					
RP4-781K5.2	60196		1	234740384	234749444					
RP5-1022P6.5	404711		20	5505191	5515865					
RP5-1061H20.5	58614		1	229363280	229363819					
RPE	394357	ENSG00000197713	2	210863697	210869386	22.9248827658454	16.4930108646221	9.80793000024293	14.5851494288884	1.32970358911129
RPS18P1	404711	ENSG00000225831	20	5505191	5515865	1.23913281920509e-06	1.47344608362126e-06	1.56322821260696e-06	0.0588730910263955	4.73811495207907e-06
RPS27	36360	ENSG00000177954	1	153956792	153974010	1274.39282252703	1398.45039314592	8962.47093693864	1591.65374939214	186.739752944985
RRBP1	408599	ENSG00000125844	20	17660712	17672229	26.2136754321309	19.0977407084535	5.04727625411625	8.25050036366495	27.5455684086923
RRM2	334833	ENSG00000171848	2	10261498	10264814	1.59612735658932	44.6109810471576	0.141090304969078	110.301094444958	0.936232194501866
RSBN1L	683175	ENSG00000187257	7	77325125	77327287	6.31655532103341	8.94826841640026	14.3985677835834	9.43379871630992	64.1020248316911
RSBN1L-AS1	683175	ENSG00000214293	7	77325125	77327287	1.40653719434057	2.78007166794675	1.96089816781203	2.33012950749457	10.4473845663295
SF3B1	390533	ENSG00000115524	2	198266117	198268819	113.862207983711	109.99519766046	304.61730228955	116.647766195027	558.386662721222
SIK3	136563	ENSG00000160584	11	116968002	116974060	7.78038822748372	6.37627055463296	11.1881338856106	15.1796975670327	82.6029960834332
SLC25A3	171839	ENSG00000075415	12	98986764	98989889	179.867638306265	154.114121068474	117.176780880592	169.67992167441	104.014343636023
SLC9B1	527386	ENSG00000164037	4	103935166	103941497	0.371859658943524	1.06587853422757	2.07397227568922	0.333896020163164	0.0618587826649369
SLFN12L	286149	ENSG00000205045	17	33861853	33864995	0.14623575459805	0.0961524852680793	35.6135520920573	0.611473505809892	0.381386093601517
SMNDC1	95927	ENSG00000119953	10	112061091	112067985	6.34154448727459	12.2569122179051	9.81938744550045	10.5421219739189	32.1272940912227
SMU1	761030	ENSG00000122692	9	33075629	33079209	27.5714156441236	27.8275547317921	29.6143781635887	24.6469669587573	26.9432193975921
SNORA79	229048	ENSG00000221303	14	81667655	81671398	4.12896295602413	6.79033339019035	1.43835430624871	10.0506906008696	3.80185930470274
SNORD126	210676	ENSG00000238344	14	20793945	20795295	4.8277181573469e-05	5.75557435849642e-05	4.97960443486807e-05	4.03027379807125e-05	0.000216023351368828
SNX18	571520	ENSG00000178996	5	53812428	53818070	13.6298969083331	1.15727801305422	4.24537430833471	1.91308351994164	144.297534634961
SSRP1	119415	ENSG00000149136	11	57103304	57107461	15.3734468884637	21.8641878544316	17.5223768657918	48.5827654988376	0.181964950378085
STAG1	477302	ENSG00000118007	3	136465351	136472558	10.2478383760829	15.3707042130222	19.9399696439348	16.9563746496424	47.4652948475498
STAM2	375995	ENSG00000115145	2	153029517	153035454	13.4303910336249	12.1352370558429	5.09232111911498	9.05211877096095	39.3639989495564
STAMBP	353767	ENSG00000124356	2	74055227	74060673	11.6477420847666	16.072719179608	8.96681008267511	9.67624437918281	25.0498027203727
STIM1	103057	ENSG00000167323	11	3872404	3879208	13.3344987914351	68.1337969285841	25.2048766124398	15.1645254567853	41.7722855671285
SUDS3	177196	ENSG00000111707	12	118813520	118817622	8.48743464922519	10.0177318444877	8.68573905953782	10.9816296909189	45.4233995398636
TBC1D23	466198	ENSG00000036054	3	99975954	99981154	16.3718510358152	19.3590505835597	10.1250240891204	19.9570776261515	32.8190391608627
TBP	661731	ENSG00000112592	6	170856862	170864582	4.06308423399644	4.2965113260303	5.03125140863661	4.9872958480113	6.54413318985082
TEDDM1	44700	ENSG00000203730	1	182366080	182374429	6.14551436506848e-07	4.09051385263734e-06	2.0789243969693e-07	2.40277498608105e-05	0.00031658288317079
TET2	528082	ENSG00000168769	4	106064152	106068261	14.904694607431	26.6135381824159	6.06575331836169	9.3365223980257	245.535531114122
TICAM2	590975	ENSG00000243414	5	114937005	114941483	3.47451740532017	0.396675050471287	0.0314109880985609	1.62102286581724	2.80411519879914
TIMM10	119460	ENSG00000134809	11	57295377	57298400	17.7966776892443	12.9067019466616	6.71598994579868	15.7948485960884	2.88561801865332
TMEM114	260576	ENSG00000232258	16	8621800	8623057	0.33412704483488	0.000160470041073941	0.000178921211571937	0.000140977373604732	0.000626122795012112
TMEM179B	120843	ENSG00000185475	11	62552270	62559742	27.0649811044591	12.371350722737	10.2754365095599	12.8474307362874	23.9122346447838
TMEM192	547509	ENSG00000170088	4	166127745	166130031	14.7934590432161	4.83688075345634	3.3533714480687	4.27205018343922	0.797210989929187
TMEM223	120843	ENSG00000168569	11	62552270	62559742	4.00343520257638	4.31950166613401	3.09216035972136	3.58206284677761	0.165967374693221
TMEM30A	632179	ENSG00000112697	6	75992327	76005024	70.1063559629409	27.25553738371	20.3865932700978	16.373167201787	90.6351100705161
TMEM60	683200	ENSG00000135211	7	77426595	77434807	10.2160284575922	9.7605625837412	2.3780432654725	9.07781793903496	6.33916433920675
TNFAIP8	592091	ENSG00000145779	5	118600720	118609276	28.1757375670363	58.5245724079766	115.494163031631	13.6875115121769	33.640628683296
TRAPPC3L	645102	ENSG00000173626	6	116859344	116868350	0.00170918192560961	0.220214040818179	0.00368211207564931	0.0161229565267944	0.00240976637381145
TSHR	228969	ENSG00000165409	14	81420768	81423583	0.0111761068580947	0.432013276116336	0.0172945516978809	0.0194173913850051	0.0388621679471182
U3	36360		1	153956792	153974010					
U91328.2	618286		6	26034592	26050868					
VIM	69190	ENSG00000026025	10	17267901	17273494	1697.56118729327	29.0708718990161	161.54419236439	62.6180671226609	487.558477836294
