baitName	baitID	ENSEMBL_GENEID	baitChr	baitStart	baitEnd	MacMon	MK	nCD4	Ery	Neu
BACH2	636904	ENSG00000112182	6	91005343	91007425	0.0740025679337914	0.121826997636915	24.9511207782901	0.404048381763325	0.129433647317677
BEAN1	272911	ENSG00000166546	16	66451660	66464980	0.0626692540334115	0.00674709462426229	0.00918134787452192	0.0060570272543322	0.0873911560507335
BPGM	700493	ENSG00000172331	7	134330931	134332325	5.96857983444371	5.28602585402197	4.62420744095554	28.8831635331969	8.78444105707952
BRWD1	427593	ENSG00000185658	21	40690032	40695069	15.2666071552518	19.7420992606204	45.7949462965652	15.9882463417972	44.3204391968276
BTBD18	119514	ENSG00000233436	11	57508923	57520073	0.00111277828763493	0.00100103919244268	0.000708904308186577	0.00892025137840875	0.0118923011795584
C12orf60	145896	ENSG00000182993	12	14955938	14958094	0.31542853549129	0.406532951087845	0.136229065106623	0.738851998060824	0.0934623212605123
C19orf12	326268	ENSG00000131943	19	30204826	30207454	7.58581132120589	3.42178852147296	7.9088310705063	1.86769742502475	1.44600408976961
C2orf40	361895	ENSG00000119147	2	106673476	106683067	0.0090956168053726	0.01082980425143	0.336235151604602	0.00514965193848129	0.0240327370667771
C6orf164	636058	ENSG00000203871	6	88102592	88110634	0.185884531639034	0.228391360950323	0.743092445298041	0.23623902910169	2.03939768843567
C6orf211	656144	ENSG00000146476	6	151766799	151774881	15.821277038066	5.47285293359291	3.96306906758301	11.2788450162228	13.2300620253553
C6orf57	630737	ENSG00000154079	6	71275934	71281729	4.56079377615124	3.58825749492144	2.10585169743841	2.06740427848129	0.796310536539606
C7orf25	674383	ENSG00000136197	7	42949046	42951948	1.30190777751024	1.45371261345647	0.843772848179792	0.502063008939385	4.06908009110274
C7orf33	704597	ENSG00000170279	7	148286801	148288606	4.07282699283204e-06	3.87814013281449e-07	3.09589067409915e-07	5.61004821301983e-05	1.51207400900743e-06
C7orf60	693802	ENSG00000164603	7	112578682	112581044	8.97711907758314	7.06358966820018	8.09010121536549	2.07877202888751	23.3792150201659
CAPRIN2	151012	ENSG00000110888	12	30906902	30909795	3.84831184755233	2.42720172556605	9.51436243466607	12.8638216574679	2.85717052787631
CAPSL	566096	ENSG00000152611	5	35933668	35939093	0.0017171519445206	0.00162685491812425	0.00845837031705762	0.00141220050208051	0.00616221903316259
CBX3P2	298456	ENSG00000266405	18	2655350	2658797	0.395297771698723	0.386433058134069	3.97224426954024	0.303824924005451	5.50362177814903
CCDC102B	317084	ENSG00000150636	18	66381885	66382825	1.98430105275295	1.03293855596046	3.48587379187895	1.08025254163544	0.115675774591857
CCDC174	441042	ENSG00000154781	3	14693041	14694833	7.66169243846304	7.44182941109363	12.3238479403736	8.98946960713114	31.6617788141039
CCDC83	126664	ENSG00000150676	11	85559533	85566329	0.00308090266698251	0.0018272132394089	0.00213031588415179	0.00391030011822447	0.00767554885122236
CCDC86	120431	ENSG00000110104	11	60602486	60611597	3.28685098785822	2.93498802696726	1.64030506890531	5.74677511925	0.00689498329305851
CCDC89	126613	ENSG00000179071	11	85395419	85397852	2.89062547697317e-06	6.11281425396746e-06	0.137475816432138	0.00538312536104339	1.31443528367605e-05
CCRN4L	539158	ENSG00000151014	4	139935712	139941193	6.39376213562689	2.87581671073484	0.388993504736784	3.39710585036936	0.636823123139358
CCT2	162300	ENSG00000166226	12	69977699	69979912	43.272957609038	61.4636969612153	43.6019769476115	116.82754214692	8.99124163693846
CCT5	558237	ENSG00000150753	5	10244080	10250361	95.2800191981592	96.6912946276659	34.6463538519863	112.935159992694	47.6679283064252
CD2	32347	ENSG00000116824	1	117292351	117299605	0.0183516321606997	1.34461631837224	57.8814088394328	0.63538310226707	0.0593913709333494
CD247	40087	ENSG00000198821	1	167485364	167489324	0.0551763798851841	0.0521064453820892	100.069004414506	0.426570510841082	0.2808810791556
CD44	112827	ENSG00000026508	11	35154929	35161467	209.759532904922	1.5410551958113	155.03466578858	58.8668932535497	193.321484030026
CD48	38077	ENSG00000117091	1	160680987	160683126	66.7172446424517	1.2238488736258	247.448503121145	12.4547720747698	55.4166581830443
CD5	120488	ENSG00000110448	11	60865719	60872205	0.0290088296844289	6.00499829845642e-05	39.4695698775215	0.000666369556718053	0.00733465079542781
CD6	120463	ENSG00000013725	11	60731770	60742356	0.185196342331632	0.107689489211233	58.7083809229984	0.0635056658327443	0.149034369232113
CDK13	673492	ENSG00000065883	7	39988554	39992006	9.89976715978325	10.6711450437728	21.6488263358146	10.2495504762658	32.16462932541
CEP120	593453	ENSG00000168944	5	122758590	122762386	5.67543892686087	4.81943502859132	19.7241247310311	8.48605178061421	9.97429881781043
CEP152	243799	ENSG00000103995	15	49098406	49103397	2.84048904885713	9.4012567192205	3.06627430188022	18.4498058731123	3.84857759232254
CEP44	550454	ENSG00000164118	4	175202395	175207393	3.66685174905878	15.0367425186466	7.4387661286054	11.5973758030942	5.06582327451685
CETP	270147	ENSG00000087237	16	56995565	57000215	0.0543174397803046	0.210839318468322	0.0028115305679024	0.0230769463946915	0.140790255192432
CGGBP1	463277	ENSG00000163320	3	88107822	88109968	27.3522864918746	40.5578780073192	44.785637305609	36.8510402906735	46.9433551999891
CHCHD7	723182	ENSG00000170791	8	57115873	57125721	19.1884378881468	16.4923511573818	30.5613913631916	14.2401273441164	11.3830562062347
CHRNA1	383183	ENSG00000138435	2	175628190	175631403	0.0063202463276863	0.00184122047406462	0.00273106125333751	0.00162186079285676	0.00791679890397857
CKLF	272937	ENSG00000217555	16	66582624	66593228	54.9298737384169	49.0980854191663	12.4793464297907	26.779156667846	343.720984874322
CKLF-CMTM1	272937	ENSG00000254788	16	66582624	66593228	0.0296750632580309	0.0411244150875538	0.0174670110862742	0.0240424045520962	0.645198358758645
COL28A1	663297	ENSG00000215018	7	7575276	7576938	0.123326326786987	0.286485326810657	0.339875102197594	0.149159190409473	1.39238598174013
COPB1	106233	ENSG00000129083	11	14518755	14522200	56.8998297343434	59.6499537909491	30.0536011427476	34.8653621786528	46.0580089594575
COPS2	243907	ENSG00000166200	15	49446927	49449453	25.9998044133033	28.0841878278863	34.6147102055467	28.7350849605822	18.0389976791042
CREB1	393533	ENSG00000118260	2	208392966	208398769	18.9350054420618	19.7821504866556	28.3680565326665	22.2371396588351	139.782263617977
CREBZF	126612	ENSG00000137504	11	85392089	85395418	11.4281368568774	18.3168861326463	38.8098368734268	18.172034540489	18.576500735489
CRYBG3	465380	ENSG00000080200	3	97540233	97541685					
CSGALNACT2	76003	ENSG00000169826	10	43629055	43634565	35.7426867612485	8.67116691383758	19.5875662936146	5.49159558809062	58.0792704438105
CSTF1	417398	ENSG00000101138	20	54962085	54967538	8.31895160309711	12.3317434623329	10.3705493126263	13.6707545762931	10.2219647225323
CTB-161M19.4	592035		5	118369840	118377605					
CTC-461F20.1	560145		5	16616413	16620113					
CTD-2186M15.3	564895		5	32173432	32178999					
CTD-2193P3.2	579846		5	80397960	80410989					
CTD-2256P15.1	558237		5	10244080	10250361					
CTD-2532N20.1	726306		8	66750768	66755209					
CYB5RL	12576	ENSG00000215883	1	54660143	54666826	1.25329888388578	1.83212416670433	1.29702118903881	3.05479915875875	0.0660792043340502
CYP27B1	158483	ENSG00000111012	12	58150540	58161744	3.24445560225558	0.317375300289102	0.125075480135083	0.312686980433367	0.0257457928951259
CYTIP	377753	ENSG00000115165	2	158344257	158346093	20.4401073121709	0.286529639968001	167.544458874483	3.3990937386925	652.934867386996
DAB1	13950	ENSG00000173406	1	59011571	59017381	0.017357946369055	0.0123478091781508	0.230218595122969	0.0249375357349817	0.0674650578575768
DDX10	134048	ENSG00000178105	11	108526968	108539820	5.19869930098387	4.15723437938968	8.35670108500684	6.24311245348126	0.391480817491128
DDX25	138982	ENSG00000109832	11	125770135	125773813	0.0127707812914928	0.00946021698138948	0.0185455574748387	0.0170542446807957	0.030959497020335
DIMT1	574072	ENSG00000086189	5	61698932	61700071	7.34894928630253	7.13855261303334	8.38532993013821	9.5736434486518	0.338135582035219
DLG2	126596	ENSG00000150672	11	85331493	85340505	0.270080607591323	0.583784604094748	1.30303022215783	0.468323186781956	0.524513533959
DMXL1	592035	ENSG00000172869	5	118369840	118377605	20.7817369753835	21.551168558683	15.5858740148312	18.9526516149269	12.6448347193798
DOK2	713671	ENSG00000147443	8	21771346	21772044	19.3981970568969	34.1146430545694	11.3613244131514	5.31303826000622	1.06264926315898
DUSP16	145246	ENSG00000111266	12	12712921	12725994	1.45642038213359	1.03653115176407	9.52627473173912	0.942056854292914	13.8952346728466
EML4	344220	ENSG00000143924	2	42396038	42398533	32.1269462982285	7.75276877257789	45.9714817447347	4.36210111612348	48.4644353780592
EPM2AIP1	448208	ENSG00000178567	3	37030826	37035493	5.31576720634825	8.80826108285576	7.59423944527214	7.6409645762779	8.0525902447546
ERMN	377696	ENSG00000136541	2	158183296	158184337	0.364590799616959	0.0314165655636815	4.94430417415808	0.25200505016068	9.00561984070979
FAIM3	52014	ENSG00000162894	1	207095325	207114941	9.83828114508207	0.0251712378165861	75.6562453111154	0.0807496903669814	5.63612198545839
FAM134B	560145	ENSG00000154153	5	16616413	16620113	5.57076787952841	0.00977634135546498	24.0080992498556	0.0547985715841065	1.67686809346322
FAM173B	558237	ENSG00000150756	5	10244080	10250361	5.75870981906315	6.99025269978847	4.22561047781679	7.52156214659708	2.68247290527751
FAM210A	301731	ENSG00000177150	18	13726551	13729803	5.72617323242326	4.45645396140746	3.067471915814	5.20981240629976	0.242874315213208
FAM228B	338984	ENSG00000219626	2	24295863	24302128	3.15099365384866	6.4411904394123	5.25806843780819	2.45116849758719	18.0822141083005
FAM3C	696511	ENSG00000196937	7	121034731	121038102	8.76561111076534	11.9808559758602	6.60424412866487	5.24782575358478	0.126901867153115
FAM71B	603554	ENSG00000170613	5	156572525	156611753	1.83895392072899e-07	1.67055464075047e-07	2.74737718904643e-05	2.54646039275089e-05	6.89154907169218e-07
FAM98B	240916	ENSG00000171262	15	38743763	38747422	1.97836784111124	6.66744486089096	7.05282850088654	6.00353731883264	0.334702216668707
FBXO36	400526	ENSG00000153832	2	230784553	230794215	0.40926042252199	0.274344875926307	0.761024624100198	0.328280402100332	0.226649668949631
FBXO8	550454	ENSG00000164117	4	175202395	175207393	8.1803697291947	8.9802109566845	7.65457679011609	8.8883714933784	9.82826603611373
FBXW2	781472	ENSG00000119402	9	123554868	123557043	19.7592181956402	16.3559221135373	19.253926080308	14.6643422340567	37.4593352800594
FKBP5	620619	ENSG00000096060	6	35694834	35706255	14.3731327428209	12.1623288305792	26.7604149679185	16.5792820839935	43.9057163019673
FYN	643601	ENSG00000010810	6	112186303	112201586	30.3297817715383	100.979753923124	150.540175011248	28.6281027395577	0.846719901650897
GALC	231254	ENSG00000054983	14	88458507	88460089	14.5690117941035	7.88600792610512	4.81838467469258	15.5097498483649	37.2247746004834
GALK2	243907	ENSG00000156958	15	49446927	49449453	15.0815950048507	16.5400829915051	9.07217913001207	7.97154916663673	7.92803407378552
GATA3	66615	ENSG00000107485	10	8081682	8103205	0.00662055928133427	0.0536187410197646	1.83166450159158	0.0288365629156007	0.0114074207680147
GATA3-AS1	66615	ENSG00000197308	10	8081682	8103205	0.000569451095625801	0.000524693315965606	0.0319282603227483	0.000536236023560926	0.0019901325231121
GATSL3	432446	ENSG00000239282	22	30683909	30689825	1.02138602073506	0.152977673543075	2.25745566506136	0.746762784868629	1.06843025884187
GBP4	23828	ENSG00000162654	1	89664459	89668112	1.01941463059463	1.73867275998124	13.8310351656331	0.664195562287487	18.4593092421938
GBP5	23855	ENSG00000154451	1	89735158	89741882	4.38858715715865	1.11734169093094	37.4164797412461	0.331259358054114	247.86329903864
GIMAP1	705129	ENSG00000213203	7	150405092	150414324	1.64303123141845	0.0490350485779391	19.7467958385401	0.246212535316471	0.263029585109572
GIMAP4	705088	ENSG00000133574	7	150259416	150265848	21.1842248365415	0.00972725740221769	92.3305425675401	0.149362931726196	174.601700128909
GIMAP5	705130	ENSG00000196329	7	150414325	150422464	3.57969600532903	0.0546259286023167	151.913494265286	0.256259378198513	0.19887807436786
GKN2	352482	ENSG00000183607	2	69179864	69180629	0.000882911150642426	7.14659132673425e-05	8.45508433720113e-05	0.144323762661441	0.0378261715103388
GLB1L2	141541	ENSG00000149328	11	134198546	134204436	0.0563185059318351	0.0614894318078035	0.179618722529409	0.0918865007224924	0.0268651471748134
GNB3	143544	ENSG00000111664	12	6943615	6956171	0.016459076240337	0.0637920550025711	0.161875236935072	0.0677503162489961	0.147744871545743
GOLPH3	564895	ENSG00000113384	5	32173432	32178999	26.8271983755794	21.8279234104093	14.7775995777179	19.6267581839883	37.4255835796302
GPR18	205880	ENSG00000125245	13	99912404	99916440	0.0362368270012279	0.00323989844827926	7.10741597292476	0.0533862983390156	0.173027124963697
GPR98	582942	ENSG00000164199	5	89822079	89826498	0.0600255560389924	0.0580955258330743	0.0246868390870198	0.117244808320635	0.103648219384727
H2AFJ	145891	ENSG00000246705	12	14925728	14930920	18.0722351912614	18.6639410060773	4.52330871282233	20.2829138354026	4.16436859526566
HADH	529054	ENSG00000138796	4	108903076	108915021	5.29957557758271	11.388188333926	5.84028730774766	10.3681525044351	0.130572653347293
HAPLN3	255120	ENSG00000140511	15	89426819	89446656	0.101942341877343	0.169671687455918	23.0021167007537	0.0297083790118453	0.0120965095655746
HAVCR2	603553	ENSG00000135077	5	156563348	156572524	91.3235792448833	0.474955755250908	1.47477969182572	1.8120265297367	0.625981937444981
HHLA3	17565	ENSG00000197568	1	70819945	70824643	0.623658580619975	0.647947485942411	0.609714618178143	0.947097578646032	0.0543041814840519
HIVEP2	653592	ENSG00000010818	6	143265169	143271164	0.369579286216342	2.89048229959611	25.7720672878358	1.11855799203796	30.2176859556101
HMGB2	550138	ENSG00000164104	4	174251764	174256710	18.4723211906067	216.279893884421	36.145094544958	428.644904892295	161.50820592704
HMGN1	427601	ENSG00000205581	21	40719555	40731084	55.3778124050095	204.3689026764	81.7397150569842	79.58485800193	30.3176123465455
HOOK1	14333	ENSG00000134709	1	60275891	60282193	0.0363310254634078	0.443707984218684	7.95859512274418	0.52072937740112	0.123485719371429
HUS1	675652	ENSG00000136273	7	48018389	48019717	13.3130845020259	6.38941921044118	18.744609957616	8.46097020638634	5.1340697402286
ID2	334447	ENSG00000115738	2	8815511	8821098	133.523184114169	44.4386701870762	20.0882736065878	77.847660671347	41.5809901352441
IGJ	516868	ENSG00000132465	4	71547479	71549151	0.0380372084338864	0.00713982776031975	15.9229265519542	0.530435903332956	0.0350804031457186
IGSF9B	141400	ENSG00000080854	11	133825146	133827748	0.00218321174952466	0.0020457449178805	1.47129926941204	0.0102952654821429	0.00607740851423824
IL19	51975	ENSG00000142224	1	206971832	206976797	0.0199446759661326	0.000390696326047863	0.00861297916808302	0.0105395424107485	0.00323836898212313
IL21R	265298	ENSG00000103522	16	27412699	27415044	1.31531039097213	23.8615896985119	8.7413312251757	3.04823839591476	0.0555094157557249
IL7R	566057	ENSG00000168685	5	35852048	35853270	1.68498524032819	0.170630827554692	322.295875663118	2.20787242596186	0.191130104951119
ILK	103862	ENSG00000166333	11	6621582	6625416	46.1658141619883	157.383689675767	10.7130887563057	29.6954503928502	71.2971212953311
ING4	143510	ENSG00000111653	12	6754441	6771398	12.3310799967394	20.160126282717	19.8250242785276	8.00141858150891	33.6344778164331
IPO11	574072	ENSG00000086200	5	61698932	61700071	5.13152509419033	4.41925018607997	7.46396102769991	16.6370784930694	2.78283127049454
ISM1	407202	ENSG00000101230	20	13195287	13204250	0.0397486513044425	2.89339003986603e-05	2.50030566940525	2.87849996685436e-05	0.000110631524648078
ITK	603553	ENSG00000113263	5	156563348	156572524	0.393792082680068	0.0228119682053041	158.455491342351	0.105619987362779	0.133207027638331
KANSL1	288406	ENSG00000120071	17	44267321	44281061	17.5628661136535	25.5220650444844	67.3160533352509	36.8746325051633	188.677424685091
KANSL1-AS1	288406	ENSG00000214401	17	44267321	44281061	4.04442064434889	0.551428207183899	7.22585085282892	2.87740500676048	6.43566906989256
KIAA0922	543717	ENSG00000121210	4	154380269	154389062	4.20572797094536	5.17534864143216	39.6529359565174	14.0345037148211	50.043380425324
KIAA0947	556754	ENSG00000164151	5	5420703	5423309	7.70969798865951	7.33404134596747	16.2795951472829	9.87872889023629	8.55236462644706
KLLN	89278	ENSG00000227268	10	89620815	89627996	0.0752278506389004	0.0896549714817962	0.0977063470028913	0.167384594815808	4.45201057705276
KRR1	164312	ENSG00000111615	12	75902102	75907315	13.1627182678113	18.4094362691889	38.2537365147697	17.539120596345	3.72330428802566
LACTB2	727777	ENSG00000147592	8	71578492	71586845	17.0104507354047	10.3354187214314	3.40363845126125	8.6885307266607	1.38707447897192
LEF1	529120	ENSG00000138795	4	109084351	109092513	0.0743120341416127	1.1738794588528	277.802031237111	2.70696707771083	0.161307298331458
LEF1-AS1	529120	ENSG00000232021	4	109084351	109092513	0.0112819295902988	0.211709274367018	15.1502001359547	0.182554019709299	0.0398454561105252
LPAR5	143506	ENSG00000184574	12	6711205	6741803	0.100543096962447	7.11909094166833	0.601174292194865	2.99988468215805	0.0114054653777785
LPIN3	413487	ENSG00000132793	20	39963284	39976234	0.205244762716203	0.34273502937721	0.113242639757151	0.284254404487914	0.00561929109776722
LRRC40	17508	ENSG00000066557	1	70666282	70674746	5.46561578485952	5.37239268183499	5.94751652793029	8.1918425541525	0.658709527487624
LYSMD3	582942	ENSG00000176018	5	89822079	89826498	2.82095176152325	3.60682556471723	4.05662457422546	2.97117901458462	11.1241813383429
MAN1C1	5561	ENSG00000117643	1	25938885	25949721	1.88605662924701	0.186924598604546	16.7917885840701	0.432192602337078	0.0795564589704281
MBD5	374631	ENSG00000204406	2	148777364	148780994	4.93892218657193	11.2807384257975	14.279429314784	9.23244442886406	33.5930368608488
MBNL1	482208	ENSG00000152601	3	151958404	151962014	86.6055117721193	137.164377249494	241.81397740669	101.070556145479	244.471866726186
MBNL1-AS1	482217	ENSG00000229619	3	151979492	151989579	1.12303359155918	1.72226113446727	0.424566615810671	0.420208756731437	1.23453094327805
MCM9	645870	ENSG00000111877	6	119214311	119223798	7.84805026091882	7.28990154571544	12.7716291998612	7.35708539833367	17.4629530140044
MED10	557065	ENSG00000133398	5	6377011	6383040	10.0360429121474	7.55278755126657	18.9045000604687	8.93587299247791	8.24348655995672
MED7	603553	ENSG00000155868	5	156563348	156572524	7.0251789070735	4.62376838580515	5.13607280729388	6.04474227439171	7.87106277747673
METTL1	158484	ENSG00000037897	12	58161745	58167698	9.16126012678014	1.84388736344913	2.05773577953882	4.89769089755508	0.0626652423429433
METTL21B	158484	ENSG00000123427	12	58161745	58167698	3.76134194203493	1.97417852254277	0.451806457221621	0.810946129910187	0.0175724055025261
METTL4	298431	ENSG00000101574	18	2571258	2573443	2.41083197149441	5.02818980964006	7.11269518895106	7.19422663885124	7.66586956494206
MFGE8	255120	ENSG00000140545	15	89426819	89446656	1.52523736749168	5.36065788455828	9.7546343707918	4.44515104225614	0.257578754680349
MGAT4A	359761	ENSG00000071073	2	99345539	99349585	10.0589623721249	0.101795101712872	107.931038650455	3.44706742781917	33.2830683329801
MGST3	39497	ENSG00000143198	1	165595523	165601808	130.910953626434	20.4813907833167	13.4335961171265	97.5728080590304	2.65775507370784
MINA	465441	ENSG00000170854	3	97690466	97694431	5.46007706604151	1.95220735092236	12.7038169069188	3.92707097351961	0.117935896994842
MIOS	663309	ENSG00000164654	7	7606018	7619389	13.0229318667092	8.83958597849199	10.9079021249057	8.79856683576235	3.72701097921488
MIR1343	112755	ENSG00000251862	11	34950224	34965508	4.89070616274666e-05	4.24467605835863e-05	4.83392712727949e-05	3.31664693626187e-05	0.000199686075326239
MIR365A	262006	ENSG00000199130	16	14400649	14405187	4.16916423102818e-05	3.3817010050772e-05	4.03932644739776e-05	3.46460737183206e-05	0.000153102984419721
MIR3913-1	162300	ENSG00000264405	12	69977699	69979912	2.97641312089798e-05	2.58889766249803e-05	2.86775776287551e-05	3.76933771501888e-05	0.000108367623389368
MIR4781	12540	ENSG00000264208	1	54517645	54534602	5.67778159117805e-05	4.39913899510059e-05	6.7207127112459e-05	5.11301532634803e-05	0.00015144041152582
MIR623	205911	ENSG00000207719	13	100004875	100009215	3.38645404420033e-05	2.89800384935492e-05	3.56380201647435e-05	3.0707576221691e-05	0.000112758452081423
MIR635	294321	ENSG00000207561	17	66419009	66424890	3.2038700842532e-05	3.59881817020677e-05	3.48881350023779e-05	2.39448772299514e-05	0.00012287135805544
MKKS	406283	ENSG00000125863	20	10411365	10415968	7.8830738028759	9.9996828138287	3.85625398540018	7.88497341366706	4.04773350034434
MLH1	448208	ENSG00000076242	3	37030826	37035493	13.8956863837919	17.1544344243579	12.0371023482122	26.5009040803178	6.39500330643862
MON2	160028	ENSG00000061987	12	62859357	62860657	15.3693478491896	16.0802215323047	30.0124183845623	15.7989557906354	47.4870660670641
MRPL3	475727	ENSG00000114686	3	131221115	131222602	25.3947895061544	20.7301682058272	22.0544907251689	32.6966899709147	1.39914170482642
MRPL32	674388	ENSG00000106591	7	42966660	42972073	19.0045084460029	17.5846560632945	24.5348607058843	14.9151704895955	1.44174355124499
MRPL37	12576	ENSG00000116221	1	54660143	54666826	24.6227741519866	18.7626846910968	6.77552085083063	42.5401718141558	0.422812312076717
MRPS30	569080	ENSG00000112996	5	44807482	44814735	15.4083500109896	16.8211446847307	20.3890398080795	16.1358555511219	1.12900397864926
MTDH	736360	ENSG00000147649	8	98655627	98659128	53.0545527890361	59.097386820968	33.6320251388404	38.8869550509165	13.9348129496045
MYCBP2	199190	ENSG00000005810	13	77889288	77902433	19.0430844644855	36.7089296633012	47.5166412676651	12.4361039212731	34.0364383308209
N4BP1	267722	ENSG00000102921	16	48642231	48648790	18.3594526192852	9.14630562148276	24.4334963515541	11.919000991042	244.551507675028
NAP1L1	164486	ENSG00000187109	12	76477332	76482479	95.8403187169513	306.919871062243	211.194601866695	126.870115260958	16.3140820836564
NAT14	331344	ENSG00000090971	19	55988388	56009842	0.631315476251652	2.18294097896736	0.641523663503778	5.05652176468195	1.64557866586598
NDC80	298431	ENSG00000080986	18	2571258	2573443	0.668863137236022	16.7707009677593	1.78520274633448	30.7302910914959	3.68741077032135
NDUFAF4	638944	ENSG00000123545	6	97339125	97347741	10.3478146114197	6.78370473543256	10.8464191381382	11.4297413516497	0.0379385196414433
NDUFAF4P1	243907	ENSG00000259467	15	49446927	49449453	0.0482353352991998	0.0916904887818228	0.153739255473315	0.344125572682291	0.0950621961698429
NIPAL3	5301	ENSG00000001461	1	24742131	24742860	5.43901761929672	10.8944851015092	20.6597268450098	5.62195151700475	1.52360321591016
