baitName	baitID	ENSEMBL_GENEID	baitChr	baitStart	baitEnd	MacMon	MK	nCD4	Ery	Neu
C9orf72	759254	ENSG00000147894	9	27572920	27576709	18.6217476563416	5.52268068569046	14.465098416348	7.25712575294465	181.892258131523
CARD6	567741	ENSG00000132357	5	40835353	40841380	7.02565897736767	4.01139892883893	0.326138298894452	2.4845817826099	10.173670861389
CCDC149	503444	ENSG00000181982	4	24975857	24991738	2.57004471801416	0.0324152390365159	0.0350063779189625	0.136380548322112	1.98012693663994
CCDC85A	348527	ENSG00000055813	2	56410512	56417165	0.00358754321764466	0.0417555336984571	0.000146077974363554	0.000428328063988404	0.000104514870965758
CD109	631682	ENSG00000156535	6	74405144	74406775	4.2759442700133	15.8745422101525	0.271560519144695	1.97982775529798	0.0205747395556341
CECR2	429680	ENSG00000099954	22	17839550	17848230	0.113638612802672	0.014846616381511	0.00337338020934078	0.0154509289481606	0.00700601015260949
CECR3	429664	ENSG00000241832	22	17728514	17749906	5.65293902603128e-05	1.99761844096027e-07	0.000624254445279203	0.00440825591730763	9.09746577739857e-07
CLDN23	709705	ENSG00000253958	8	8549756	8562619	2.87530137029402	0.000120129532547632	2.51235183405642e-06	0.00038058875410254	7.488491065172e-07
CLRN3	101019	ENSG00000180745	10	129691009	129691805	0.00110674317703265	3.84954781787309e-07	3.90497211773128e-07	2.72287824626943e-07	1.82850100827646e-06
CLUL1	297832	ENSG00000079101	18	593872	601100	0.080950355538378	0.0314432809968612	0.0912973394237768	0.0345944798570153	0.11339836183995
CNP	287570	ENSG00000173786	17	40117012	40119906	15.3092859783663	13.6806173697055	6.46856144965982	12.6160378352882	6.96325937930308
CPEB3	90804	ENSG00000107864	10	94049742	94053858	0.864163572883565	0.492543600776635	0.768612283681626	1.89815972049883	4.97996188692777
CTD-2325P2.3	225502		14	69150271	69153403					
EMILIN2	298511	ENSG00000132205	18	2845960	2857529	58.2189047885609	4.15648614454455	0.717466974063277	13.7605919148648	16.9903085282709
FABP5	731201	ENSG00000164687	8	82190272	82195803	101.460963306447	4.86725459791636	1.46544451134878	6.16463450051436	0.22748950107168
FAM81A	247054	ENSG00000157470	15	59659281	59665177	1.22336830461971	0.163210588268668	0.0505729334511483	0.0762821623320704	0.154175889178057
FMNL2	376035	ENSG00000157827	2	153190646	153194201	10.4672956748251	0.0863450938702521	0.221961267547616	2.17088484833464	0.931386535179703
GJB2	181262	ENSG00000165474	13	20766535	20771722	2.56418498141722	0.000243007894833163	0.000139033588820061	0.000339907800764206	0.00912466540679494
HMX3	99713	ENSG00000188620	10	124889679	124898602	1.79463524581015e-06	1.04323071849367e-07	5.73805641954855e-06	9.13830201095599e-08	0.000213112627964043
HTR7	90323	ENSG00000148680	10	92612964	92621830	0.0948065073621324	0.00155714702926809	0.00240607736278563	0.583955848233766	0.00239886796621426
IFRD1	693622	ENSG00000006652	7	112061847	112064070	23.6933667864647	57.0409847718446	24.1780148303632	22.801329568057	547.502693129785
IQCA1	402172	ENSG00000132321	2	237396470	237420944	0.00985394686802635	0.0078052141114291	0.0999605163124809	0.00536726854153663	0.0260032422208206
IRS1	399553	ENSG00000169047	2	227659397	227668143	0.212206203735793	2.53149500817226	0.719517119675036	2.00561520408344	0.000709825643379675
JAG1	406352	ENSG00000101384	20	10652126	10657723	3.60618231428101	1.25237661799847	0.0465803729530249	2.60891479795824	2.62274755149663
KLF9	766538	ENSG00000119138	9	73021871	73033682	9.09404793583913	18.1575546307163	19.750844346645	14.2544458659493	0.599649533608714
KMO	62243	ENSG00000117009	1	241691478	241699238	18.0976847446165	0.106057562183805	0.0230793382944473	0.615575330734333	0.0871373419283214
KRT20	287327	ENSG00000171431	17	39041416	39042392	0.000153697990054827	0.000143838901226955	0.000172652870552907	0.000120657916654199	0.0413467610457709
KRT28	287304	ENSG00000173908	17	38954475	38958393	2.94529210729007e-07	2.34508666404815e-07	2.88947736474203e-07	2.17578495788079e-07	1.16037051914495e-06
LRRC31	487972	ENSG00000114248	3	169581881	169591586	0.000723158126231027	0.000508950416629931	0.00090353676424803	0.000469242365902503	0.00227346919667212
MARCH5	90804	ENSG00000198060	10	94049742	94053858	7.15010719399924	8.88499033549982	7.53368081297223	11.5790085223615	19.763850239069
MB21D2	495044	ENSG00000180611	3	192633518	192637409	0.526788903418372	0.15285269087444	3.10191524647688	0.198492760341478	5.15912668104386e-07
MIR124-2	725848	ENSG00000207816	8	65290964	65292029	2.68991469280267e-05	1.9846690447988e-05	2.8667864744546e-05	1.79547446625922e-05	0.000104951907803581
MIR129-1	698757	ENSG00000207705	7	127844930	127848504	6.53292670077246e-05	5.36817950449117e-05	6.21733716852415e-05	3.57501479149643e-05	0.000168820823851337
MIR193A	285075	ENSG00000207614	17	29885579	29889989	4.1510354690378e-05	3.36785318915185e-05	3.72364939340584e-05	2.34848235610028e-05	0.000125507265946886
MIR28	493630	ENSG00000207651	3	188404448	188409738	4.31878418869389e-05	3.66194894936014e-05	4.77324065647228e-05	2.56891675416562e-05	0.000147533050861383
MMP7	132059	ENSG00000137673	11	102401063	102407653	0.844932201185323	0.0152130556904581	0.00113970735253015	0.000338843858409846	0.00170210222185273
MMP8	132121	ENSG00000118113	11	102593319	102598962	0.682688005815245	0.00568146233450743	0.00367771457974602	0.00296978371707954	2.24749654942039
MRPL9	35754	ENSG00000143436	1	151731826	151740226	14.8942235991032	15.607372111422	26.4225745712911	20.1834679024767	0.348916557192406
MYO1E	247054	ENSG00000157483	15	59659281	59665177	36.8357973539309	0.378902981259367	0.102790148955098	0.988663101146636	0.1392586032438
NCOR2	178604	ENSG00000196498	12	125048886	125056455	9.11847293529731	10.0704632354552	6.28597676564667	10.9505956128265	16.4415499823938
NKAIN2	647445	ENSG00000188580	6	124121501	124130989	0.00373464240432697	0.0777119197431769	0.00587409215419573	0.252934769553083	0.0113035835354639
OAZ3	35754	ENSG00000143450	1	151731826	151740226	0.417065699980664	0.229439104140593	0.0383484466007068	0.31205427394431	0.045190373486384
OPA1	495260	ENSG00000198836	3	193310436	193312002	49.3506648363603	54.9012824071533	40.0467488188135	36.7816415086272	20.5659914116709
OPTC	51179	ENSG00000188770	1	203459656	203475784	0.000131540033172506	9.93034782870685e-05	0.000109664345928422	9.31470480827833e-05	0.000397434760360108
OR10AB1P	104196	ENSG00000176716	11	7749253	7749866	8.85892811896294e-07	3.45580591841484e-07	0.000407417843017088	3.4397180286397e-07	1.93780066644501e-06
OR51A10P	103551	ENSG00000230484	11	5488941	5494631	1.77860836313109e-06	0.000716711889318996	0.00261985840165928	0.0304268099992742	4.11933365902906e-05
OR52M1	103258	ENSG00000197790	11	4565959	4574314	1.13083996053874e-06	4.86397347587753e-07	1.77983479843066e-06	3.69226281686593e-07	0.00022560131921088
OR56A1	103703	ENSG00000180934	11	6046451	6050970	4.55824349644304e-06	3.71429550465823e-07	5.65764682308734e-06	3.69337066187906e-07	0.000162448462195325
OR5A2	120010	ENSG00000172324	11	59185789	59198048	4.78034899466867e-07	4.1776784248829e-07	5.24100431491965e-07	3.80356771869421e-07	1.93061647144827e-06
PACRGL	501979	ENSG00000163138	4	20691704	20700329	4.36235388346368	2.34051277631544	5.43337230686848	3.14105537032545	1.43704083494314
PCDHB7	598693	ENSG00000113212	5	140546581	140556610	1.33105133954713e-07	1.07927446620435e-07	4.70611107615988e-07	1.17021734861862e-07	4.84565100669826e-07
PLXND1	475174	ENSG00000004399	3	129310581	129328913	58.3325748205507	15.649464626117	0.697903512275169	17.1364684179897	0.331010828118398
PRKCDBP	103794	ENSG00000170955	11	6338116	6342459	2.32529640149521	0.11714377027339	0.00275391633705821	0.171274259364282	0.00556598566805229
RGS1	47946	ENSG00000090104	1	192543821	192547525	7.59788657618247	2.58704174762676	25.9376995683344	3.08546954586315	0.385312376910498
RGSL1	44710	ENSG00000121446	1	182418534	182422766	0.0467923557059424	0.0457977663153069	0.031801517893415	0.0320393273410585	0.400670778234374
RIPK2	733863	ENSG00000104312	8	90768859	90770600	27.108169134528	19.5213103478374	2.46479894965489	4.92881625486629	22.104541716034
RNASE6	210797	ENSG00000169413	14	21249124	21250573	50.4887011166555	0.491305591196824	0.328228297799527	7.28978350937334	18.640050593442
RNF152	314937	ENSG00000176641	18	59554986	59563229	0.0151015704066636	0.268941258586642	0.0207141910042108	0.0893676828659033	0.0867650671256086
RNU2-64P	458487	ENSG00000223247	3	73147843	73161556	4.02470137442201	2.79818326837212	1.0722688961573	3.01734965577934	21.516534075497
RNU6-101P	172858	ENSG00000222255	12	102154001	102160886	2.89246133807896e-05	2.17548618344083e-05	2.71717219991856e-05	0.00334429573104931	8.5318577788242e-05
RNU6-1051P	402327	ENSG00000202341	2	237922085	237925461	3.05504887698671e-05	2.44571824089201e-05	4.25503487032356e-05	2.40468595170317e-05	8.96640014757101e-05
RNU6-11P	697341	ENSG00000201104	7	123427549	123433188	0.0057120375243806	0.000669347884593778	0.000613168208322722	0.00360347669353255	0.00357949321754718
RNU6-295P	720712	ENSG00000252710	8	49219508	49223392	2.83872192605101e-05	1.74784832960931e-05	2.97400775945706e-05	2.35777720665147e-05	0.000110031008807396
RNU6-474P	392374	ENSG00000206970	2	204645452	204648167	2.97921557486072e-05	2.87697340017133e-05	3.10001424652085e-05	1.4420551932545e-05	9.54112513357501e-05
RNU7-199P	266054	ENSG00000252876	16	31278701	31279453	0.000101870721526396	7.97779591495291e-05	7.20987567064623e-05	5.65714480554102e-05	0.000397589222160483
RNU7-5P	242729	ENSG00000252285	15	45738325	45742407	7.54384276422851e-05	5.59810886956787e-05	6.69512203750029e-05	5.90966598924596e-05	0.000268173364245714
RP11-103J8.1	406352		20	10652126	10657723					
RP11-148O21.2	710559		8	11412169	11420464					
RP11-148O21.3	710558		8	11408759	11412168					
RP11-148O21.4	710559		8	11412169	11420464					
RP11-148O21.6	710558		8	11408759	11412168					
RP11-175P19.2	495260		3	193310436	193312002					
RP11-17M16.1	319435		18	74205983	74213153					
RP11-219E7.1	210798		14	21250574	21252996					
RP11-267N12.1	38691		1	163130423	163144934					
RP11-363E6.3	731201		8	82190272	82195803					
RP11-37B2.1	733863		8	90768859	90770600					
RP11-395N3.2	399553		2	227659397	227668143					
RP11-431M7.3	506991		4	36244999	36250603					
RP11-505P4.6	631637		6	74202227	74206134					
RP11-519G16.3	242729		15	45738325	45742407					
RP11-553A21.3	631682		6	74405144	74406775					
RP11-57H14.2	96744		10	114706031	114714217					
RP11-58E21.3	219773		14	50500285	50509284					
RP11-98D18.16	35754		1	151731826	151740226					
RP11-98D18.2	35754		1	151731826	151740226					
RP5-1119A7.10	433990		22	36940501	36948598					
RPL37	567741	ENSG00000145592	5	40835353	40841380	558.81623600881	556.447804505502	1964.92133841704	772.54391005269	149.771201939654
SCARNA20	104444	ENSG00000252577	11	8575512	8579316					
SGK223	709626		8	8238661	8248628					
SLC36A4	129075	ENSG00000180773	11	92929974	92931774	14.0417434885412	6.17224959685662	8.11108173555865	5.45056268690095	9.05768070921414
SLC9A9-AS1	479278	ENSG00000240012	3	143056093	143063040	2.13368868341272e-05	2.77898431189554e-05	0.000866501898478264	0.000127389510758524	4.25780450444641e-06
SNAI2	720880	ENSG00000019549	8	49832730	49835597	6.9738797299919e-05	3.22351433303092e-05	3.88102466284627e-05	3.83985387933427e-05	0.000283244184162419
SNORD77	239157		15	33260620	33268450					
SOCS6	317561	ENSG00000170677	18	67955334	67962749	6.3059313972209	5.32690311663148	0.716939697848985	3.26256549860694	0.0012114989249523
SQRDL	242769	ENSG00000137767	15	45926499	45929619	125.790929314715	7.07631557948711	9.30721580352547	11.7551782854005	122.388129068089
STC1	714135	ENSG00000159167	8	23712143	23714333	2.94783870119924e-05	0.000137804672407577	0.000200213250324184	0.00471780725780965	0.000210291888322107
STX7	650374	ENSG00000079950	6	132830961	132835790	51.4113525820169	20.3041785995446	4.93007273828687	18.8869054506857	125.396439892007
SYT17	263144	ENSG00000103528	16	19175423	19180808	1.47192319731105	0.0179991641286856	0.00926587013004254	0.01052463950453	0.0416120505697502
TCF7L2	96744	ENSG00000148737	10	114706031	114714217	1.54768926715425	0.572893586291391	0.23381762266258	0.355200218985404	14.3309109493423
TGM2	412543	ENSG00000198959	20	36791487	36795275	33.2742859273481	0.106027622825386	0.0577896833587438	13.1152916195926	0.0236054341314604
TPST1	680415	ENSG00000169902	7	65664008	65672522	2.86969703038193	0.906072706529801	2.21092088141486	0.21106615763612	20.7384660221859
TSC22D1	188710	ENSG00000102804	13	45146990	45153006	47.9754838132967	34.2043686383384	7.38153227324455	31.8196444370019	0.664522258299727
UCN3	65879	ENSG00000178473	10	5399099	5407196	7.83013868571141e-07	1.95510162107794e-05	7.57933635052795e-07	6.44264712301274e-07	2.32175898468953e-06
ZNF516	319435	ENSG00000101493	18	74205983	74213153	7.3331717220056	1.61051881732843	3.83007253694047	3.7315878818128	100.939534207311
ZSWIM2	387137	ENSG00000163012	2	187710879	187718899	0.000717448153077227	0.000324779751587092	8.45184032107212e-05	6.07632038915421e-05	0.000331211763137973
